81	e0	e306	C
86	e141	e177	NC
86	e141	e213	NC
86	e143	e101	NC
86	e143	e262	NC
86	e143	e304	NC
86	e146	e292	NC
86	e147	e136	NC
86	e148	e1	NC
86	e150	e66	NC
86	e151	e7	NC
86	e153	e86	NC
86	e154	e96	NC
86	e157	e146	NC
86	e161	e45	NC
86	e161	e192	NC
86	e162	e240	NC
86	e164	e252	NC
86	e166	e235	NC
86	e167	e251	NC
86	e168	e120	NC
86	e169	e108	NC
86	e169	e194	NC
86	e170	e188	NC
86	e172	e193	NC
86	e174	e199	NC
86	e174	e210	NC
86	e176	e91	NC
86	e176	e98	NC
86	e176	e171	NC
86	e177	e132	NC
86	e177	e164	NC
86	e178	e203	NC
86	e178	e266	NC
86	e181	e6	NC
86	e182	e72	NC
86	e183	e121	NC
86	e184	e84	NC
86	e188	e293	NC
86	e189	e139	NC
86	e191	e51	NC
86	e191	e110	NC
86	e191	e227	NC
86	e193	e196	NC
86	e193	e221	NC
86	e195	e94	NC
86	e196	e48	NC
86	e196	e280	NC
86	e197	e42	NC
86	e197	e95	NC
86	e197	e124	NC
86	e197	e156	NC
86	e198	e39	NC
86	e198	e92	NC
86	e199	e45	NC
86	e200	e54	NC
86	e203	e306	NC
86	e204	e72	NC
86	e207	e137	NC
86	e208	e58	NC
86	e208	e109	NC
86	e209	e39	NC
86	e210	e29	NC
86	e210	e276	NC
86	e212	e187	NC
86	e212	e204	NC
86	e215	e95	NC
86	e217	e4	NC
86	e217	e213	NC
86	e218	e309	NC
86	e219	e130	NC
86	e220	e281	NC
86	e221	e31	NC
86	e221	e122	NC
86	e223	e84	NC
86	e224	e86	NC
86	e224	e104	NC
86	e224	e206	NC
86	e227	e102	NC
86	e227	e137	NC
86	e227	e143	NC
86	e227	e248	NC
86	e231	e183	NC
86	e234	e69	NC
86	e234	e296	NC
86	e235	e137	NC
86	e237	e190	NC
86	e238	e150	NC
86	e239	e94	NC
86	e239	e294	NC
86	e240	e302	NC
86	e244	e43	NC
86	e244	e228	NC
86	e244	e248	NC
86	e245	e217	NC
86	e245	e295	NC
86	e249	e36	NC
86	e249	e166	NC
86	e250	e40	NC
86	e252	e35	NC
86	e252	e86	NC
86	e252	e229	NC
86	e252	e301	NC
86	e253	e86	NC
86	e256	e9	NC
86	e258	e60	NC
86	e258	e209	NC
86	e258	e265	NC
86	e259	e75	NC
86	e259	e102	NC
86	e260	e100	NC
86	e261	e139	NC
86	e262	e182	NC
86	e262	e194	NC
86	e262	e216	NC
86	e263	e132	NC
86	e265	e182	NC
86	e269	e108	NC
86	e270	e98	NC
86	e276	e135	NC
86	e276	e189	NC
86	e277	e252	NC
86	e278	e156	NC
86	e278	e207	NC
86	e279	e205	NC
86	e280	e69	NC
86	e280	e139	NC
86	e280	e220	NC
86	e282	e160	NC
86	e283	e109	NC
86	e283	e131	NC
86	e283	e251	NC
86	e287	e227	NC
86	e290	e252	NC
86	e291	e12	NC
86	e291	e168	NC
86	e292	e87	NC
86	e293	e207	NC
86	e294	e200	NC
86	e296	e158	NC
86	e303	e83	NC
86	e303	e113	NC
86	e303	e128	NC
86	e306	e213	NC
86	e308	e34	NC
86	e311	e244	NC
86	e313	e46	NC
87	e0	e178	C
87	e6	e110	C
87	e6	e113	C
87	e6	e232	C
87	e6	e322	C
87	e8	e9	C
87	e11	e307	C
87	e14	e16	C
87	e19	e188	C
87	e21	e144	C
87	e21	e233	C
87	e21	e238	C
87	e21	e258	C
87	e24	e75	C
87	e24	e76	C
87	e24	e319	C
87	e28	e54	C
87	e28	e139	C
87	e28	e316	C
87	e29	e37	C
87	e29	e265	C
87	e29	e269	C
87	e29	e287	C
87	e29	e292	C
87	e29	e302	C
87	e32	e150	C
87	e34	e40	C
87	e34	e49	C
87	e34	e66	C
87	e34	e85	C
87	e34	e88	C
87	e34	e111	C
87	e34	e114	C
87	e34	e115	C
87	e34	e145	C
87	e34	e182	C
87	e34	e283	C
87	e35	e51	C
87	e35	e55	C
87	e35	e70	C
87	e35	e82	C
87	e35	e164	C
87	e35	e171	C
87	e35	e312	C
87	e36	e275	C
87	e36	e286	C
87	e36	e291	C
87	e37	e265	C
87	e37	e292	C
87	e37	e302	C
87	e39	e165	C
87	e40	e49	C
87	e40	e66	C
87	e40	e85	C
87	e40	e88	C
87	e40	e111	C
87	e40	e114	C
87	e40	e115	C
87	e40	e145	C
87	e40	e182	C
87	e40	e283	C
87	e43	e128	C
87	e46	e169	C
87	e46	e226	C
87	e46	e282	C
87	e47	e59	C
87	e47	e65	C
87	e47	e80	C
87	e47	e81	C
87	e47	e90	C
87	e47	e96	C
87	e47	e101	C
87	e47	e104	C
87	e47	e107	C
87	e47	e109	C
87	e47	e134	C
87	e47	e137	C
87	e47	e151	C
87	e47	e170	C
87	e47	e212	C
87	e47	e214	C
87	e47	e228	C
87	e47	e230	C
87	e47	e235	C
87	e47	e254	C
87	e47	e259	C
87	e47	e262	C
87	e47	e288	C
87	e47	e301	C
87	e49	e66	C
87	e49	e85	C
87	e49	e88	C
87	e49	e111	C
87	e49	e114	C
87	e49	e115	C
87	e49	e145	C
87	e49	e182	C
87	e49	e283	C
87	e50	e108	C
87	e51	e55	C
87	e51	e70	C
87	e51	e82	C
87	e51	e164	C
87	e51	e171	C
87	e51	e312	C
87	e55	e70	C
87	e55	e82	C
87	e55	e164	C
87	e55	e171	C
87	e55	e312	C
87	e59	e65	C
87	e59	e80	C
87	e59	e81	C
87	e59	e90	C
87	e59	e96	C
87	e59	e101	C
87	e59	e104	C
87	e59	e107	C
87	e59	e109	C
87	e59	e134	C
87	e59	e137	C
87	e59	e151	C
87	e59	e170	C
87	e59	e212	C
87	e59	e214	C
87	e59	e228	C
87	e59	e230	C
87	e59	e235	C
87	e59	e254	C
87	e59	e259	C
87	e59	e262	C
87	e59	e288	C
87	e59	e301	C
87	e63	e83	C
87	e63	e146	C
87	e65	e80	C
87	e65	e81	C
87	e65	e90	C
87	e65	e96	C
87	e65	e101	C
87	e65	e104	C
87	e65	e107	C
87	e65	e109	C
87	e65	e134	C
87	e65	e137	C
87	e65	e151	C
87	e65	e170	C
87	e65	e212	C
87	e65	e214	C
87	e65	e228	C
87	e65	e230	C
87	e65	e235	C
87	e65	e254	C
87	e65	e259	C
87	e65	e262	C
87	e65	e288	C
87	e65	e301	C
87	e66	e85	C
87	e66	e88	C
87	e66	e111	C
87	e66	e114	C
87	e66	e115	C
87	e66	e145	C
87	e66	e182	C
87	e66	e283	C
87	e67	e183	C
87	e68	e251	C
87	e70	e82	C
87	e70	e164	C
87	e70	e171	C
87	e70	e312	C
87	e71	e93	C
87	e71	e311	C
87	e73	e94	C
87	e77	e79	C
87	e78	e105	C
87	e78	e239	C
87	e80	e81	C
87	e80	e90	C
87	e80	e96	C
87	e80	e101	C
87	e80	e104	C
87	e80	e107	C
87	e80	e109	C
87	e80	e134	C
87	e80	e137	C
87	e80	e151	C
87	e80	e170	C
87	e80	e212	C
87	e80	e214	C
87	e80	e228	C
87	e80	e230	C
87	e80	e235	C
87	e80	e254	C
87	e80	e259	C
87	e80	e262	C
87	e80	e288	C
87	e80	e301	C
87	e81	e90	C
87	e81	e96	C
87	e81	e101	C
87	e81	e104	C
87	e81	e107	C
87	e81	e109	C
87	e81	e134	C
87	e81	e137	C
87	e81	e151	C
87	e81	e170	C
87	e81	e212	C
87	e81	e214	C
87	e81	e228	C
87	e81	e230	C
87	e81	e235	C
87	e81	e254	C
87	e81	e259	C
87	e81	e262	C
87	e81	e288	C
87	e81	e301	C
87	e82	e164	C
87	e82	e171	C
87	e82	e312	C
87	e83	e146	C
87	e83	e243	C
87	e83	e247	C
87	e84	e103	C
87	e84	e242	C
87	e85	e88	C
87	e85	e111	C
87	e85	e114	C
87	e85	e115	C
87	e85	e145	C
87	e85	e182	C
87	e85	e283	C
87	e86	e100	C
87	e88	e111	C
87	e88	e114	C
87	e88	e115	C
87	e88	e145	C
87	e88	e182	C
87	e88	e283	C
87	e90	e96	C
87	e90	e101	C
87	e90	e104	C
87	e90	e107	C
87	e90	e109	C
87	e90	e134	C
87	e90	e137	C
87	e90	e151	C
87	e90	e170	C
87	e90	e212	C
87	e90	e214	C
87	e90	e228	C
87	e90	e230	C
87	e90	e235	C
87	e90	e254	C
87	e90	e259	C
87	e90	e262	C
87	e90	e288	C
87	e90	e301	C
87	e93	e311	C
87	e94	e136	C
87	e96	e101	C
87	e96	e104	C
87	e96	e107	C
87	e96	e109	C
87	e96	e134	C
87	e96	e137	C
87	e96	e151	C
87	e96	e170	C
87	e96	e212	C
87	e96	e214	C
87	e96	e228	C
87	e96	e230	C
87	e96	e235	C
87	e96	e254	C
87	e96	e259	C
87	e96	e262	C
87	e96	e288	C
87	e96	e301	C
87	e100	e167	C
87	e101	e104	C
87	e101	e107	C
87	e101	e109	C
87	e101	e134	C
87	e101	e137	C
87	e101	e151	C
87	e101	e170	C
87	e101	e212	C
87	e101	e214	C
87	e101	e228	C
87	e101	e230	C
87	e101	e235	C
87	e101	e254	C
87	e101	e259	C
87	e101	e262	C
87	e101	e288	C
87	e101	e301	C
87	e103	e242	C
87	e104	e107	C
87	e104	e109	C
87	e104	e134	C
87	e104	e137	C
87	e104	e151	C
87	e104	e170	C
87	e104	e212	C
87	e104	e214	C
87	e104	e228	C
87	e104	e230	C
87	e104	e235	C
87	e104	e254	C
87	e104	e259	C
87	e104	e262	C
87	e104	e288	C
87	e104	e301	C
87	e105	e239	C
87	e105	e274	C
87	e105	e305	C
87	e106	e112	C
87	e106	e116	C
87	e106	e161	C
87	e106	e296	C
87	e106	e306	C
87	e107	e109	C
87	e107	e134	C
87	e107	e137	C
87	e107	e151	C
87	e107	e170	C
87	e107	e212	C
87	e107	e214	C
87	e107	e228	C
87	e107	e230	C
87	e107	e235	C
87	e107	e254	C
87	e107	e259	C
87	e107	e262	C
87	e107	e288	C
87	e107	e301	C
87	e108	e257	C
87	e109	e134	C
87	e109	e137	C
87	e109	e151	C
87	e109	e170	C
87	e109	e212	C
87	e109	e214	C
87	e109	e228	C
87	e109	e230	C
87	e109	e235	C
87	e109	e254	C
87	e109	e259	C
87	e109	e262	C
87	e109	e288	C
87	e109	e301	C
87	e110	e113	C
87	e110	e232	C
87	e110	e322	C
87	e111	e114	C
87	e111	e115	C
87	e111	e145	C
87	e111	e182	C
87	e111	e283	C
87	e112	e116	C
87	e112	e161	C
87	e112	e296	C
87	e112	e306	C
87	e113	e232	C
87	e113	e322	C
87	e114	e115	C
87	e114	e145	C
87	e114	e182	C
87	e114	e283	C
87	e115	e145	C
87	e115	e182	C
87	e115	e283	C
87	e116	e161	C
87	e116	e296	C
87	e116	e306	C
87	e120	e293	C
87	e123	e125	C
87	e123	e266	C
87	e125	e266	C
87	e133	e147	C
87	e134	e137	C
87	e134	e151	C
87	e134	e170	C
87	e134	e212	C
87	e134	e214	C
87	e134	e228	C
87	e134	e230	C
87	e134	e235	C
87	e134	e254	C
87	e134	e259	C
87	e134	e262	C
87	e134	e288	C
87	e134	e301	C
87	e137	e151	C
87	e137	e170	C
87	e137	e212	C
87	e137	e214	C
87	e137	e228	C
87	e137	e230	C
87	e137	e235	C
87	e137	e254	C
87	e137	e259	C
87	e137	e262	C
87	e137	e288	C
87	e137	e301	C
87	e138	e141	C
87	e144	e233	C
87	e144	e238	C
87	e144	e258	C
87	e145	e182	C
87	e145	e283	C
87	e146	e243	C
87	e146	e247	C
87	e151	e170	C
87	e151	e212	C
87	e151	e214	C
87	e151	e228	C
87	e151	e230	C
87	e151	e235	C
87	e151	e254	C
87	e151	e259	C
87	e151	e262	C
87	e151	e288	C
87	e151	e301	C
87	e160	e303	C
87	e164	e171	C
87	e164	e312	C
87	e166	e221	C
87	e169	e226	C
87	e169	e282	C
87	e170	e212	C
87	e170	e214	C
87	e170	e228	C
87	e170	e230	C
87	e170	e235	C
87	e170	e254	C
87	e170	e259	C
87	e170	e262	C
87	e170	e288	C
87	e170	e301	C
87	e171	e312	C
87	e172	e260	C
87	e179	e201	C
87	e182	e283	C
87	e191	e201	C
87	e196	e272	C
87	e198	e205	C
87	e199	e206	C
87	e201	e207	C
87	e212	e214	C
87	e212	e228	C
87	e212	e230	C
87	e212	e235	C
87	e212	e254	C
87	e212	e259	C
87	e212	e262	C
87	e212	e288	C
87	e212	e301	C
87	e213	e237	C
87	e213	e241	C
87	e214	e228	C
87	e214	e230	C
87	e214	e235	C
87	e214	e254	C
87	e214	e259	C
87	e214	e262	C
87	e214	e288	C
87	e214	e301	C
87	e226	e282	C
87	e228	e230	C
87	e228	e235	C
87	e228	e254	C
87	e228	e259	C
87	e228	e262	C
87	e228	e288	C
87	e228	e301	C
87	e230	e235	C
87	e230	e254	C
87	e230	e259	C
87	e230	e262	C
87	e230	e288	C
87	e230	e301	C
87	e233	e238	C
87	e233	e258	C
87	e235	e254	C
87	e235	e259	C
87	e235	e262	C
87	e235	e288	C
87	e235	e301	C
87	e237	e241	C
87	e238	e258	C
87	e239	e274	C
87	e239	e305	C
87	e248	e310	C
87	e254	e259	C
87	e254	e262	C
87	e254	e288	C
87	e254	e301	C
87	e259	e262	C
87	e259	e288	C
87	e259	e301	C
87	e262	e288	C
87	e262	e301	C
87	e265	e269	C
87	e265	e287	C
87	e265	e292	C
87	e265	e302	C
87	e269	e292	C
87	e269	e302	C
87	e275	e286	C
87	e275	e291	C
87	e286	e291	C
87	e287	e292	C
87	e287	e302	C
87	e288	e301	C
87	e292	e302	C
87	e294	e298	C
87	e297	e315	C
87	e323	e328	C
87	e37	e269	C
87	e37	e287	C
87	e50	e257	C
87	e63	e243	C
87	e63	e247	C
87	e73	e136	C
87	e78	e274	C
87	e78	e305	C
87	e86	e167	C
87	e179	e207	C
87	e191	e207	C
87	e0	e60	NC
87	e0	e191	NC
87	e0	e272	NC
87	e2	e105	NC
87	e2	e210	NC
87	e3	e16	NC
87	e3	e22	NC
87	e4	e65	NC
87	e5	e96	NC
87	e5	e318	NC
87	e6	e60	NC
87	e6	e184	NC
87	e6	e205	NC
87	e6	e258	NC
87	e7	e10	NC
87	e7	e217	NC
87	e8	e57	NC
87	e8	e312	NC
87	e10	e63	NC
87	e11	e321	NC
87	e12	e192	NC
87	e13	e282	NC
87	e14	e68	NC
87	e14	e210	NC
87	e14	e269	NC
87	e15	e83	NC
87	e15	e106	NC
87	e16	e85	NC
87	e16	e126	NC
87	e16	e136	NC
87	e16	e218	NC
87	e17	e168	NC
87	e17	e231	NC
87	e18	e252	NC
87	e18	e325	NC
87	e19	e156	NC
87	e19	e266	NC
87	e20	e102	NC
87	e20	e194	NC
87	e20	e195	NC
87	e20	e248	NC
87	e21	e234	NC
87	e22	e40	NC
87	e23	e239	NC
87	e23	e318	NC
87	e24	e34	NC
87	e25	e205	NC
87	e26	e114	NC
87	e26	e190	NC
87	e26	e230	NC
87	e27	e94	NC
87	e27	e269	NC
87	e28	e11	NC
87	e28	e160	NC
87	e30	e137	NC
87	e30	e225	NC
87	e31	e101	NC
87	e31	e154	NC
87	e31	e176	NC
87	e31	e271	NC
87	e32	e245	NC
87	e32	e319	NC
87	e33	e221	NC
87	e34	e70	NC
87	e35	e224	NC
87	e35	e236	NC
87	e35	e298	NC
87	e35	e311	NC
87	e36	e209	NC
87	e36	e235	NC
87	e37	e185	NC
87	e37	e222	NC
87	e37	e256	NC
87	e37	e262	NC
87	e37	e282	NC
87	e38	e107	NC
87	e39	e64	NC
87	e40	e99	NC
87	e40	e274	NC
87	e41	e77	NC
87	e41	e113	NC
87	e42	e103	NC
87	e42	e108	NC
87	e42	e215	NC
87	e42	e239	NC
87	e43	e121	NC
87	e44	e206	NC
87	e44	e298	NC
87	e45	e44	NC
87	e46	e322	NC
87	e46	e327	NC
87	e47	e27	NC
87	e47	e103	NC
87	e47	e216	NC
87	e47	e242	NC
87	e47	e291	NC
87	e49	e207	NC
87	e51	e197	NC
87	e52	e153	NC
87	e52	e284	NC
87	e53	e312	NC
87	e55	e205	NC
87	e55	e280	NC
87	e55	e320	NC
87	e56	e254	NC
87	e57	e148	NC
87	e58	e118	NC
87	e59	e18	NC
87	e60	e265	NC
87	e60	e278	NC
87	e64	e99	NC
87	e65	e33	NC
87	e65	e199	NC
87	e66	e103	NC
87	e66	e221	NC
87	e66	e291	NC
87	e67	e10	NC
87	e67	e171	NC
87	e67	e231	NC
87	e67	e244	NC
87	e68	e20	NC
87	e68	e172	NC
87	e69	e35	NC
87	e69	e53	NC
87	e70	e2	NC
87	e70	e104	NC
87	e70	e225	NC
87	e71	e215	NC
87	e71	e294	NC
87	e72	e163	NC
87	e73	e137	NC
87	e74	e105	NC
87	e74	e178	NC
87	e74	e226	NC
87	e75	e22	NC
87	e75	e177	NC
87	e76	e87	NC
87	e76	e136	NC
87	e77	e121	NC
87	e77	e212	NC
87	e78	e60	NC
87	e78	e66	NC
87	e78	e236	NC
87	e79	e50	NC
87	e79	e127	NC
87	e79	e261	NC
87	e79	e275	NC
87	e81	e71	NC
87	e81	e154	NC
87	e82	e76	NC
87	e82	e190	NC
87	e83	e212	NC
87	e83	e248	NC
87	e85	e247	NC
87	e86	e9	NC
87	e86	e46	NC
87	e86	e127	NC
87	e87	e92	NC
87	e87	e171	NC
87	e89	e51	NC
87	e89	e182	NC
87	e89	e203	NC
87	e89	e300	NC
87	e90	e173	NC
87	e93	e14	NC
87	e94	e11	NC
87	e96	e3	NC
87	e97	e160	NC
87	e97	e325	NC
87	e98	e72	NC
87	e98	e175	NC
87	e99	e232	NC
87	e99	e275	NC
87	e100	e102	NC
87	e100	e196	NC
87	e102	e35	NC
87	e102	e214	NC
87	e103	e116	NC
87	e104	e150	NC
87	e104	e285	NC
87	e105	e168	NC
87	e105	e181	NC
87	e106	e92	NC
87	e106	e184	NC
87	e106	e254	NC
87	e107	e200	NC
87	e107	e251	NC
87	e110	e47	NC
87	e110	e112	NC
87	e111	e26	NC
87	e111	e172	NC
87	e111	e269	NC
87	e113	e19	NC
87	e113	e31	NC
87	e113	e53	NC
87	e114	e85	NC
87	e115	e105	NC
87	e115	e165	NC
87	e116	e68	NC
87	e117	e126	NC
87	e117	e154	NC
87	e118	e250	NC
87	e118	e325	NC
87	e119	e206	NC
87	e119	e301	NC
87	e120	e202	NC
87	e120	e292	NC
87	e121	e297	NC
87	e122	e214	NC
87	e122	e258	NC
87	e123	e141	NC
87	e123	e191	NC
87	e124	e1	NC
87	e124	e126	NC
87	e125	e10	NC
87	e126	e150	NC
87	e126	e321	NC
87	e128	e227	NC
87	e130	e224	NC
87	e130	e249	NC
87	e130	e277	NC
87	e131	e201	NC
87	e132	e248	NC
87	e133	e317	NC
87	e135	e77	NC
87	e135	e143	NC
87	e135	e243	NC
87	e136	e153	NC
87	e136	e154	NC
87	e137	e45	NC
87	e137	e74	NC
87	e138	e16	NC
87	e139	e17	NC
87	e139	e140	NC
87	e140	e162	NC
87	e140	e243	NC
87	e140	e296	NC
87	e141	e88	NC
87	e141	e134	NC
87	e141	e310	NC
87	e142	e29	NC
87	e143	e189	NC
87	e144	e14	NC
87	e144	e71	NC
87	e145	e133	NC
87	e146	e30	NC
87	e147	e144	NC
87	e147	e207	NC
87	e148	e120	NC
87	e148	e187	NC
87	e148	e206	NC
87	e148	e329	NC
87	e150	e114	NC
87	e150	e325	NC
87	e152	e14	NC
87	e152	e256	NC
87	e153	e27	NC
87	e153	e91	NC
87	e156	e141	NC
87	e158	e17	NC
87	e158	e286	NC
87	e159	e71	NC
87	e159	e145	NC
87	e159	e320	NC
87	e160	e225	NC
87	e160	e246	NC
87	e161	e224	NC
87	e162	e98	NC
87	e162	e285	NC
87	e162	e309	NC
87	e163	e6	NC
87	e163	e34	NC
87	e163	e295	NC
87	e165	e148	NC
87	e166	e253	NC
87	e167	e91	NC
87	e167	e108	NC
87	e168	e8	NC
87	e170	e285	NC
87	e172	e91	NC
87	e173	e67	NC
87	e173	e109	NC
87	e173	e256	NC
87	e173	e270	NC
87	e174	e135	NC
87	e174	e199	NC
87	e175	e117	NC
87	e177	e136	NC
87	e177	e216	NC
87	e177	e307	NC
87	e179	e99	NC
87	e179	e108	NC
87	e179	e227	NC
87	e179	e290	NC
87	e180	e297	NC
87	e181	e300	NC
87	e182	e141	NC
87	e182	e239	NC
87	e183	e37	NC
87	e183	e91	NC
87	e183	e108	NC
87	e183	e141	NC
87	e183	e215	NC
87	e184	e82	NC
87	e184	e222	NC
87	e184	e268	NC
87	e186	e71	NC
87	e186	e124	NC
87	e186	e169	NC
87	e187	e196	NC
87	e188	e73	NC
87	e188	e134	NC
87	e190	e130	NC
87	e190	e309	NC
87	e191	e103	NC
87	e191	e105	NC
87	e191	e308	NC
87	e192	e238	NC
87	e193	e192	NC
87	e194	e282	NC
87	e194	e308	NC
87	e195	e0	NC
87	e195	e254	NC
87	e195	e257	NC
87	e195	e290	NC
87	e195	e321	NC
87	e196	e2	NC
87	e196	e177	NC
87	e197	e311	NC
87	e198	e61	NC
87	e198	e200	NC
87	e198	e224	NC
87	e199	e105	NC
87	e200	e136	NC
87	e201	e14	NC
87	e201	e284	NC
87	e202	e198	NC
87	e203	e326	NC
87	e204	e126	NC
87	e204	e276	NC
87	e208	e30	NC
87	e209	e74	NC
87	e209	e243	NC
87	e210	e99	NC
87	e210	e129	NC
87	e210	e171	NC
87	e210	e238	NC
87	e211	e153	NC
87	e211	e207	NC
87	e213	e248	NC
87	e214	e116	NC
87	e214	e165	NC
87	e214	e283	NC
87	e216	e21	NC
87	e216	e39	NC
87	e219	e151	NC
87	e219	e289	NC
87	e221	e28	NC
87	e221	e40	NC
87	e221	e107	NC
87	e221	e129	NC
87	e221	e270	NC
87	e221	e288	NC
87	e223	e26	NC
87	e223	e156	NC
87	e224	e210	NC
87	e224	e230	NC
87	e225	e189	NC
87	e225	e207	NC
87	e226	e82	NC
87	e226	e275	NC
87	e228	e119	NC
87	e231	e42	NC
87	e232	e105	NC
87	e233	e79	NC
87	e233	e216	NC
87	e234	e137	NC
87	e236	e134	NC
87	e237	e222	NC
87	e237	e267	NC
87	e238	e15	NC
87	e238	e56	NC
87	e238	e189	NC
87	e239	e76	NC
87	e239	e109	NC
87	e239	e145	NC
87	e239	e203	NC
87	e240	e9	NC
87	e240	e22	NC
87	e240	e84	NC
87	e241	e251	NC
87	e242	e266	NC
87	e242	e302	NC
87	e244	e248	NC
87	e245	e58	NC
87	e245	e127	NC
87	e245	e169	NC
87	e245	e296	NC
87	e246	e1	NC
87	e246	e193	NC
87	e247	e237	NC
87	e247	e270	NC
87	e247	e290	NC
87	e248	e23	NC
87	e249	e136	NC
87	e249	e138	NC
87	e249	e239	NC
87	e250	e137	NC
87	e251	e127	NC
87	e251	e270	NC
87	e252	e51	NC
87	e252	e114	NC
87	e252	e205	NC
87	e252	e276	NC
87	e253	e54	NC
87	e253	e116	NC
87	e253	e289	NC
87	e253	e306	NC
87	e254	e289	NC
87	e255	e186	NC
87	e255	e201	NC
87	e255	e296	NC
87	e256	e263	NC
87	e257	e309	NC
87	e258	e244	NC
87	e259	e155	NC
87	e260	e312	NC
87	e261	e193	NC
87	e261	e233	NC
87	e263	e121	NC
87	e263	e282	NC
87	e264	e321	NC
87	e265	e259	NC
87	e266	e9	NC
87	e266	e82	NC
87	e266	e288	NC
87	e266	e309	NC
87	e267	e60	NC
87	e267	e327	NC
87	e268	e25	NC
87	e268	e26	NC
87	e268	e95	NC
87	e268	e132	NC
87	e269	e127	NC
87	e269	e201	NC
87	e269	e267	NC
87	e271	e18	NC
87	e271	e78	NC
87	e271	e101	NC
87	e271	e104	NC
87	e271	e213	NC
87	e272	e156	NC
87	e272	e239	NC
87	e272	e293	NC
87	e273	e235	NC
87	e274	e83	NC
87	e275	e309	NC
87	e276	e103	NC
87	e276	e325	NC
87	e277	e188	NC
87	e278	e74	NC
87	e278	e322	NC
87	e279	e271	NC
87	e279	e297	NC
87	e281	e271	NC
87	e283	e234	NC
87	e284	e188	NC
87	e285	e249	NC
87	e286	e156	NC
87	e286	e191	NC
87	e287	e96	NC
87	e287	e318	NC
87	e288	e268	NC
87	e289	e62	NC
87	e290	e85	NC
87	e290	e121	NC
87	e290	e232	NC
87	e290	e289	NC
87	e291	e93	NC
87	e291	e188	NC
87	e292	e126	NC
87	e293	e279	NC
87	e296	e249	NC
87	e296	e308	NC
87	e297	e31	NC
87	e299	e265	NC
87	e302	e90	NC
87	e302	e324	NC
87	e303	e147	NC
87	e303	e293	NC
87	e304	e239	NC
87	e304	e296	NC
87	e305	e147	NC
87	e305	e183	NC
87	e305	e320	NC
87	e306	e102	NC
87	e307	e140	NC
87	e308	e57	NC
87	e308	e79	NC
87	e308	e148	NC
87	e308	e243	NC
87	e309	e298	NC
87	e309	e299	NC
87	e310	e191	NC
87	e311	e57	NC
87	e312	e197	NC
87	e313	e142	NC
87	e314	e45	NC
87	e314	e162	NC
87	e315	e50	NC
87	e315	e311	NC
87	e316	e53	NC
87	e316	e176	NC
87	e316	e178	NC
87	e316	e276	NC
87	e317	e304	NC
87	e319	e40	NC
87	e319	e81	NC
87	e319	e169	NC
87	e319	e196	NC
87	e321	e156	NC
87	e324	e156	NC
87	e326	e113	NC
87	e326	e206	NC
87	e326	e327	NC
87	e327	e80	NC
87	e327	e87	NC
87	e327	e114	NC
87	e327	e236	NC
87	e329	e54	NC
87	e329	e275	NC
62	e0	e17	C
62	e3	e4	C
62	e7	e16	C
62	e9	e42	C
62	e9	e65	C
62	e9	e67	C
62	e9	e70	C
62	e9	e77	C
62	e10	e40	C
62	e10	e69	C
62	e11	e43	C
62	e19	e27	C
62	e19	e31	C
62	e20	e28	C
62	e20	e32	C
62	e20	e93	C
62	e21	e129	C
62	e23	e74	C
62	e23	e89	C
62	e24	e26	C
62	e24	e30	C
62	e26	e30	C
62	e27	e31	C
62	e28	e32	C
62	e28	e93	C
62	e29	e33	C
62	e32	e93	C
62	e42	e70	C
62	e42	e77	C
62	e50	e58	C
62	e52	e56	C
62	e57	e61	C
62	e60	e62	C
62	e63	e134	C
62	e63	e136	C
62	e65	e70	C
62	e65	e77	C
62	e66	e72	C
62	e66	e90	C
62	e67	e70	C
62	e67	e77	C
62	e68	e72	C
62	e68	e90	C
62	e70	e77	C
62	e72	e90	C
62	e74	e89	C
62	e75	e81	C
62	e75	e92	C
62	e75	e99	C
62	e81	e92	C
62	e81	e99	C
62	e82	e83	C
62	e92	e99	C
62	e104	e107	C
62	e104	e108	C
62	e104	e109	C
62	e104	e110	C
62	e104	e111	C
62	e107	e108	C
62	e107	e109	C
62	e107	e110	C
62	e107	e111	C
62	e108	e109	C
62	e108	e110	C
62	e108	e111	C
62	e109	e110	C
62	e109	e111	C
62	e110	e111	C
62	e113	e126	C
62	e116	e123	C
62	e120	e121	C
62	e134	e136	C
62	e2	e53	NC
62	e3	e70	NC
62	e4	e138	NC
62	e7	e33	NC
62	e9	e41	NC
62	e9	e114	NC
62	e11	e57	NC
62	e14	e12	NC
62	e14	e133	NC
62	e15	e97	NC
62	e16	e101	NC
62	e17	e61	NC
62	e26	e139	NC
62	e30	e79	NC
62	e30	e93	NC
62	e31	e84	NC
62	e32	e141	NC
62	e36	e60	NC
62	e37	e14	NC
62	e43	e85	NC
62	e44	e121	NC
62	e45	e9	NC
62	e48	e23	NC
62	e50	e127	NC
62	e52	e68	NC
62	e53	e0	NC
62	e55	e91	NC
62	e59	e5	NC
62	e60	e54	NC
62	e60	e95	NC
62	e63	e91	NC
62	e63	e124	NC
62	e66	e22	NC
62	e69	e131	NC
62	e70	e23	NC
62	e70	e130	NC
62	e71	e32	NC
62	e75	e4	NC
62	e78	e8	NC
62	e78	e67	NC
62	e84	e85	NC
62	e85	e77	NC
62	e87	e2	NC
62	e88	e137	NC
62	e91	e104	NC
62	e96	e23	NC
